Nrotrans;Fecha;Fechaext;Talonario;Abreviado;Prefijoext;Numeroext;Codprv;Provincia;Codctacte;Nombre;Coddoc;Nrodoc1;Nrodoc2;Codban;Banco;CoddocB;Nrodoc1B;Nrodoc2B;Regimen;Descripcion;Impsuj;Importe
5650281;21/05/18;21/05/18;7137;FAC;0069;00041369;SCR;SANTA CRUZ;SJ001712;BAREILLE SERGIO ANDRES;80;20219487720;;;;;;;SCR;SANTA CRUZ;366,63;5,50
5659499;22/05/18;22/05/18;3040;FAC;0121;00007120;SCR;SANTA CRUZ;SJ001712;BAREILLE SERGIO ANDRES;80;20219487720;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5667418;24/05/18;24/05/18;1130;FAC;0144;00009851;SCR;SANTA CRUZ;SJ001712;BAREILLE SERGIO ANDRES;80;20219487720;;;;;;;SCR;SANTA CRUZ;160,15;2,40
5669201;25/05/18;25/05/18;1140;FAC;0148;00004916;SCR;SANTA CRUZ;SJ001712;BAREILLE SERGIO ANDRES;80;20219487720;;;;;;;SCR;SANTA CRUZ;320,37;4,81
5705099;29/05/18;29/05/18;1140;FAC;0148;00004961;SCR;SANTA CRUZ;SJ001712;BAREILLE SERGIO ANDRES;80;20219487720;;;;;;;SCR;SANTA CRUZ;160,15;2,40
5720373;31/05/18;31/05/18;1140;FAC;0148;00004992;SCR;SANTA CRUZ;SJ001712;BAREILLE SERGIO ANDRES;80;20219487720;;;;;;;SCR;SANTA CRUZ;240,22;3,60
5620240;16/05/18;16/05/18;7381;FAC;0162;00008096;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;LHE;TASA VIAL LAS HERAS;432,28;12,60
5719835;31/05/18;31/05/18;7183;FAC;0107;00008339;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;LHE;TASA VIAL LAS HERAS;3.292,69;98,78
5524537;02/05/18;02/05/18;1130;FAC;0144;00009524;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.112,13;16,68
5528215;02/05/18;02/05/18;3040;FAC;0121;00006440;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,31;5,49
5530078;03/05/18;03/05/18;1140;FAC;0148;00004700;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.445,74;21,69
5542049;04/05/18;04/05/18;3040;FAC;0121;00006525;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,70;5,50
5542070;04/05/18;04/05/18;3040;FAC;0121;00006546;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;487,81;7,32
5548508;05/05/18;05/05/18;3040;FAC;0121;00006559;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;504,55;7,57
5550195;06/05/18;06/05/18;1130;FAC;0144;00009587;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;569,09;8,54
5549280;06/05/18;06/05/18;3040;FAC;0121;00006604;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;804,01;12,06
5556328;07/05/18;07/05/18;3040;FAC;0121;00006616;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,70;5,50
5558819;07/05/18;07/05/18;7137;FAC;0069;00041115;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;593,13;8,90
5573730;09/05/18;09/05/18;1130;FAC;0144;00009627;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;741,40;11,12
5576297;09/05/18;09/05/18;3040;FAC;0121;00006727;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,70;5,50
5591800;11/05/18;11/05/18;3040;FAC;0121;00006814;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,56;5,50
5591816;11/05/18;11/05/18;3040;FAC;0121;00006830;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.316,77;19,75
5591835;11/05/18;11/05/18;3040;FAC;0121;00006849;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;482,09;7,23
5577943;11/05/18;11/05/18;7183;FAC;0107;00007524;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;6.775,20;101,63
5577949;11/05/18;11/05/18;7183;FAC;0107;00007525;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;27.538,44;413,08
5577950;11/05/18;11/05/18;7183;FAC;0107;00007526;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;51.731,88;775,98
5592743;12/05/18;12/05/18;3040;FAC;0121;00006890;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;482,09;7,23
5595813;13/05/18;13/05/18;3060;FAC;0124;00015676;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,63;5,50
5595822;13/05/18;13/05/18;3060;FAC;0124;00015685;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;947,24;14,21
5595827;13/05/18;13/05/18;3080;FAC;0127;00000923;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;947,24;14,21
5610124;14/05/18;14/05/18;3083;NCR A;0127;00000057;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;947,24;14,21
5614914;15/05/18;15/05/18;3060;FAC;0124;00015731;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;682,65;10,24
5612271;15/05/18;15/05/18;6236;FAC;0101;00012163;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.758,98;26,38
5612937;15/05/18;15/05/18;6246;NCR A;0068;00000538;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.758,98;26,38
5623135;16/05/18;16/05/18;3040;FAC;0121;00006954;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5623169;16/05/18;16/05/18;3040;FAC;0121;00006988;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;650,37;9,76
5620240;16/05/18;16/05/18;7381;FAC;0162;00008096;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;320,34;4,81
5643328;18/05/18;18/05/18;3060;FAC;0124;00015761;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;360,11;5,40
5633320;18/05/18;18/05/18;6260;FAC;0100;00029288;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.219,44;18,29
5630279;18/05/18;18/05/18;7183;FAC;0107;00007791;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;23.816,52;357,25
5630280;18/05/18;18/05/18;7183;FAC;0107;00007792;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;29.570,65;443,56
5631618;18/05/18;18/05/18;7188;FAC;0137;00008807;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;401,59;6,02
5634940;20/05/18;20/05/18;6243;FAC;0068;00057540;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.382,93;20,74
5654797;21/05/18;21/05/18;3040;FAC;0121;00007078;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5652140;21/05/18;21/05/18;6243;FAC;0068;00057556;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;733,38;11,00
5659501;22/05/18;22/05/18;3040;FAC;0121;00007122;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.138,28;17,07
5656352;22/05/18;22/05/18;7188;FAC;0137;00008864;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;401,59;6,02
5673306;24/05/18;24/05/18;3020;FAC;0126;00000395;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;6.693,42;100,40
5669195;25/05/18;25/05/18;1140;FAC;0148;00004910;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;733,25;11,00
5674994;25/05/18;25/05/18;3023;NCR A;0126;00000056;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;6.693,42;100,40
5686231;26/05/18;26/05/18;3040;FAC;0121;00007275;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;487,97;7,32
5686741;27/05/18;27/05/18;3040;FAC;0121;00007285;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,70;5,50
5693967;27/05/18;27/05/18;6243;FAC;0068;00057769;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.215,99;18,24
5693974;27/05/18;27/05/18;6260;FAC;0100;00029377;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.325,18;19,88
5702988;29/05/18;29/05/18;3040;FAC;0121;00007357;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.188,20;17,82
5713349;30/05/18;30/05/18;3040;FAC;0121;00007384;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;812,96;12,19
5722106;31/05/18;31/05/18;3040;FAC;0121;00007434;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5719559;31/05/18;31/05/18;7183;FAC;0107;00008338;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;1.099,62;16,49
5719835;31/05/18;31/05/18;7183;FAC;0107;00008339;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;2.447,88;36,72
5720296;31/05/18;31/05/18;7183;FAC;0107;00008341;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;46.775,55;701,63
5720304;31/05/18;31/05/18;7183;FAC;0107;00008342;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;94.301,61;1.414,52
5763035;31/05/18;31/05/18;7183;FAC;0107;00008641;SCR;SANTA CRUZ;12100;SAIQUITA HECTOR  RAUL;80;20219970227;;;;;;;SCR;SANTA CRUZ;19.929,00;298,94
5630302;17/05/18;17/05/18;3040;FAC;0121;00006998;SCR;SANTA CRUZ;SF001971;CARRIZO JUAN ALBERTO;80;20219972297;;;;;;;SCR;SANTA CRUZ;883,70;13,26
5686747;27/05/18;27/05/18;3040;FAC;0121;00007291;SCR;SANTA CRUZ;SF001971;CARRIZO JUAN ALBERTO;80;20219972297;;;;;;;SCR;SANTA CRUZ;370,70;5,56
5543179;04/05/18;04/05/18;7188;FAC;0137;00008620;SCR;SANTA CRUZ;SJ02070;CARRIZO JUAN ALBERTO;80;20219972297;;;;;;;SCR;SANTA CRUZ;803,23;12,05
5720318;31/05/18;31/05/18;7188;FAC;0137;00008957;SCR;SANTA CRUZ;SJ02070;CARRIZO JUAN ALBERTO;80;20219972297;;;;;;;SCR;SANTA CRUZ;401,59;6,02
5606886;14/05/18;14/05/18;6260;FAC;0100;00029159;SCR;SANTA CRUZ;SC9311;WDOVIAK PEDRO;80;20220403204;;;;;;;SCR;SANTA CRUZ;2.975,37;44,63
5633318;18/05/18;18/05/18;6260;FAC;0100;00029286;SCR;SANTA CRUZ;SC006031;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;219,88;3,30
5582532;10/05/18;10/05/18;3040;FAC;0121;00006796;SCR;SANTA CRUZ;SF001924;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;162,11;2,43
5623146;16/05/18;16/05/18;3040;FAC;0121;00006965;SCR;SANTA CRUZ;SF001924;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;222,62;3,34
5630309;17/05/18;17/05/18;3040;FAC;0121;00007005;SCR;SANTA CRUZ;SF001924;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;162,10;2,43
5686240;26/05/18;26/05/18;3060;FAC;0124;00015894;SCR;SANTA CRUZ;SF001924;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;878,10;13,17
5713367;30/05/18;30/05/18;3040;FAC;0121;00007402;SCR;SANTA CRUZ;SF001924;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;296,90;4,45
5722139;31/05/18;31/05/18;3060;FAC;0124;00015948;SCR;SANTA CRUZ;SF001924;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;1.142,10;17,13
5626263;17/05/18;17/05/18;1140;FAC;0148;00004829;SCR;SANTA CRUZ;SJ003373;SOSA NESTOR GUSTAVO;80;20220532608;;;;;;;SCR;SANTA CRUZ;406,48;6,10
5526633;02/05/18;02/05/18;7371;FAC;0150;00008202;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;LHE;TASA VIAL LAS HERAS;807,13;23,52
5580742;10/05/18;10/05/18;7381;FAC;0162;00007886;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;LHE;TASA VIAL LAS HERAS;1.038,55;30,19
5613103;15/05/18;15/05/18;7381;FAC;0162;00008072;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;LHE;TASA VIAL LAS HERAS;399,84;11,65
5613116;15/05/18;15/05/18;7381;FAC;0162;00008085;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;LHE;TASA VIAL LAS HERAS;1.296,60;37,78
5708933;30/05/18;30/05/18;7381;FAC;0162;00008524;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;LHE;TASA VIAL LAS HERAS;961,17;28,01
5526633;02/05/18;02/05/18;7371;FAC;0150;00008202;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;SCR;SANTA CRUZ;598,12;8,97
5580742;10/05/18;10/05/18;7381;FAC;0162;00007886;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;SCR;SANTA CRUZ;844,22;12,66
5613103;15/05/18;15/05/18;7381;FAC;0162;00008072;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;SCR;SANTA CRUZ;296,30;4,44
5613116;15/05/18;15/05/18;7381;FAC;0162;00008085;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;SCR;SANTA CRUZ;960,84;14,41
5708933;30/05/18;30/05/18;7381;FAC;0162;00008524;SCR;SANTA CRUZ;LHE02501;TASSISTRO DARIO FABIAN;80;20220538649;;;;;;;SCR;SANTA CRUZ;712,27;10,68
5530033;03/05/18;03/05/18;7188;FAC;0137;00008611;SCR;SANTA CRUZ;SJ00608;TASSISTRO DARIO;80;20220538649;;;;;;;SCR;SANTA CRUZ;975,70;14,64
5567758;08/05/18;08/05/18;7137;FAC;0069;00041131;SCR;SANTA CRUZ;SJ00608;TASSISTRO DARIO;80;20220538649;;;;;;;SCR;SANTA CRUZ;401,59;6,02
5578027;10/05/18;10/05/18;1140;FAC;0148;00004783;SCR;SANTA CRUZ;SJ00608;TASSISTRO DARIO;80;20220538649;;;;;;;SCR;SANTA CRUZ;733,25;11,00
5600118;13/05/18;13/05/18;1130;FAC;0144;00009714;SCR;SANTA CRUZ;SJ00608;TASSISTRO DARIO;80;20220538649;;;;;;;SCR;SANTA CRUZ;320,72;4,81
5571755;09/05/18;09/05/18;7371;FAC;0150;00008280;SCR;SANTA CRUZ;LHE00746;TRANSPORTE DON PEPE;80;20220798993;;;;;;;LHE;TASA VIAL LAS HERAS;1.330,23;38,76
5571755;09/05/18;09/05/18;7371;FAC;0150;00008280;SCR;SANTA CRUZ;LHE00746;TRANSPORTE DON PEPE;80;20220798993;;;;;;;SCR;SANTA CRUZ;985,75;14,79
5624681;17/05/18;17/05/18;6243;FAC;0068;00057490;SCR;SANTA CRUZ;SC002476;TRANSPORTE DON PEPE;80;20220798993;;;;;;;SCR;SANTA CRUZ;697,41;10,46
5657848;22/05/18;22/05/18;6243;FAC;0068;00057596;SCR;SANTA CRUZ;SC002476;TRANSPORTE DON PEPE;80;20220798993;;;;;;;SCR;SANTA CRUZ;994,36;14,92
5675145;24/05/18;24/05/18;6243;FAC;0068;00057693;SCR;SANTA CRUZ;SC002476;TRANSPORTE DON PEPE;80;20220798993;;;;;;;SCR;SANTA CRUZ;1.041,21;15,62
5706665;29/05/18;29/05/18;6270;FAC;0149;00004148;SCR;SANTA CRUZ;SC002476;TRANSPORTE DON PEPE;80;20220798993;;;;;;;SCR;SANTA CRUZ;930,91;13,96
5605322;14/05/18;14/05/18;7137;FAC;0069;00041222;SCR;SANTA CRUZ;SJ001411;TRANSPORTE DON PEPE;80;20220798993;;;;;;;SCR;SANTA CRUZ;942,03;14,13
5640325;19/05/18;19/05/18;7137;FAC;0069;00041347;SCR;SANTA CRUZ;SJ003558;QUIROGA GUILLERMO FABIAN;80;20221080654;;;;;;;SCR;SANTA CRUZ;1.267,85;19,02
5640336;19/05/18;19/05/18;7193;FAC;0143;00010588;SCR;SANTA CRUZ;SJ003558;QUIROGA GUILLERMO FABIAN;80;20221080654;;;;;;;SCR;SANTA CRUZ;1.267,79;19,02
5514520;01/05/18;01/05/18;7381;FAC;0162;00007627;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;LHE;TASA VIAL LAS HERAS;1.296,98;37,71
5620271;16/05/18;16/05/18;7381;FAC;0162;00008126;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;LHE;TASA VIAL LAS HERAS;825,47;23,75
5625538;17/05/18;17/05/18;7381;FAC;0162;00008160;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;LHE;TASA VIAL LAS HERAS;975,56;28,07
5647211;20/05/18;20/05/18;7381;FAC;0162;00008239;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;LHE;TASA VIAL LAS HERAS;843,91;24,28
5708956;30/05/18;30/05/18;7381;FAC;0162;00008547;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;LHE;TASA VIAL LAS HERAS;953,30;27,71
5514520;01/05/18;01/05/18;7381;FAC;0162;00007627;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;SCR;SANTA CRUZ;1.054,30;15,81
5620271;16/05/18;16/05/18;7381;FAC;0162;00008126;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;SCR;SANTA CRUZ;668,95;10,03
5625538;17/05/18;17/05/18;7381;FAC;0162;00008160;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;SCR;SANTA CRUZ;790,58;11,86
5647211;20/05/18;20/05/18;7381;FAC;0162;00008239;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;SCR;SANTA CRUZ;683,89;10,26
5708956;30/05/18;30/05/18;7381;FAC;0162;00008547;SCR;SANTA CRUZ;LHE02728;BATTISTON JOSE;80;20221595484;;;;;;;SCR;SANTA CRUZ;774,93;11,62
5542042;04/05/18;04/05/18;3040;FAC;0121;00006518;SCR;SANTA CRUZ;SF000102;BATTISTON JOSE;80;20221595484;;;;;;;SCR;SANTA CRUZ;760,60;11,41
5575522;09/05/18;09/05/18;6260;FAC;0100;00029017;SCR;SANTA CRUZ;SC8258;LOPEZ SIMON MICHEL;80;20222143706;;;;;;;SCR;SANTA CRUZ;1.048,56;15,73
5699360;28/05/18;28/05/18;6260;FAC;0100;00029382;SCR;SANTA CRUZ;SC8258;LOPEZ SIMON MICHEL;80;20222143706;;;;;;;SCR;SANTA CRUZ;506,85;7,60
5534296;03/05/18;03/05/18;3040;FAC;0121;00006482;SCR;SANTA CRUZ;SJ3597;LOPEZ SIMON MICHEL;80;20222143706;;;;;;;SCR;SANTA CRUZ;288,31;4,32
5556345;07/05/18;07/05/18;3040;FAC;0121;00006633;SCR;SANTA CRUZ;SJ3597;LOPEZ SIMON MICHEL;80;20222143706;;;;;;;SCR;SANTA CRUZ;366,26;5,49
5672150;23/05/18;23/05/18;3040;FAC;0121;00007163;SCR;SANTA CRUZ;SJ3597;LOPEZ SIMON MICHEL;80;20222143706;;;;;;;SCR;SANTA CRUZ;289,65;4,34
5561115;07/05/18;07/05/18;7381;FAC;0162;00007808;SCR;SANTA CRUZ;LHE00811;TEJEDA MANUEL EDUARDO;80;20222471614;;;;;;;LHE;TASA VIAL LAS HERAS;1.747,41;50,28
5580750;10/05/18;10/05/18;7381;FAC;0162;00007894;SCR;SANTA CRUZ;LHE00811;TEJEDA MANUEL EDUARDO;80;20222471614;;;;;;;LHE;TASA VIAL LAS HERAS;970,71;27,93
5587289;11/05/18;11/05/18;7381;FAC;0162;00007957;SCR;SANTA CRUZ;LHE00811;TEJEDA MANUEL EDUARDO;80;20222471614;;;;;;;LHE;TASA VIAL LAS HERAS;1.628,63;46,86
5561115;07/05/18;07/05/18;7381;FAC;0162;00007808;SCR;SANTA CRUZ;LHE00811;TEJEDA MANUEL EDUARDO;80;20222471614;;;;;;;SCR;SANTA CRUZ;1.416,08;21,24
5580750;10/05/18;10/05/18;7381;FAC;0162;00007894;SCR;SANTA CRUZ;LHE00811;TEJEDA MANUEL EDUARDO;80;20222471614;;;;;;;SCR;SANTA CRUZ;786,65;11,80
5587289;11/05/18;11/05/18;7381;FAC;0162;00007957;SCR;SANTA CRUZ;LHE00811;TEJEDA MANUEL EDUARDO;80;20222471614;;;;;;;SCR;SANTA CRUZ;1.319,82;19,80
5676640;24/05/18;24/05/18;7381;FAC;0162;00008361;SCR;SANTA CRUZ;LHE01622;CANEO GABRIEL;80;20222471894;;;;;;;LHE;TASA VIAL LAS HERAS;960,20;27,98
5716206;31/05/18;31/05/18;7381;FAC;0162;00008570;SCR;SANTA CRUZ;LHE01622;CANEO GABRIEL;80;20222471894;;;;;;;LHE;TASA VIAL LAS HERAS;961,00;27,65
5676640;24/05/18;24/05/18;7381;FAC;0162;00008361;SCR;SANTA CRUZ;LHE01622;CANEO GABRIEL;80;20222471894;;;;;;;SCR;SANTA CRUZ;711,55;10,67
5716206;31/05/18;31/05/18;7381;FAC;0162;00008570;SCR;SANTA CRUZ;LHE01622;CANEO GABRIEL;80;20222471894;;;;;;;SCR;SANTA CRUZ;778,78;11,68
5624669;17/05/18;17/05/18;6243;FAC;0068;00057478;SCR;SANTA CRUZ;SC005717;SOSA MAURICIO ENRIQUE;80;20222552002;;;;;;;SCR;SANTA CRUZ;1.099,74;16,50
5525916;02/05/18;02/05/18;6260;FAC;0100;00028759;SCR;SANTA CRUZ;SC6095;BEVILACQUA GUSTAVO;80;20222559775;;;;;;;SCR;SANTA CRUZ;7.276,82;109,15
5633313;18/05/18;18/05/18;6260;FAC;0100;00029281;SCR;SANTA CRUZ;SC6095;BEVILACQUA GUSTAVO;80;20222559775;;;;;;;SCR;SANTA CRUZ;567,38;8,51
5553876;06/05/18;06/05/18;6260;FAC;0100;00028918;SCR;SANTA CRUZ;SC006330;RUSSO CARLOS;80;20222849986;;;;;;;SCR;SANTA CRUZ;2.229,03;33,44
5517647;01/05/18;01/05/18;6260;FAC;0100;00028727;SCR;SANTA CRUZ;SC002063;EBER RUBEN DARIO;80;20222991227;;;;;;;SCR;SANTA CRUZ;2.621,75;39,33
5525902;02/05/18;02/05/18;6260;FAC;0100;00028745;SCR;SANTA CRUZ;SC002063;EBER RUBEN DARIO;80;20222991227;;;;;;;SCR;SANTA CRUZ;3.140,86;47,11
5525919;02/05/18;02/05/18;6260;FAC;0100;00028762;SCR;SANTA CRUZ;SC002063;EBER RUBEN DARIO;80;20222991227;;;;;;;SCR;SANTA CRUZ;2.880,36;43,21
5606873;14/05/18;14/05/18;6243;FAC;0068;00057415;SCR;SANTA CRUZ;SC002063;EBER RUBEN DARIO;80;20222991227;;;;;;;SCR;SANTA CRUZ;5.760,54;86,41
5624662;17/05/18;17/05/18;6243;FAC;0068;00057471;SCR;SANTA CRUZ;SC002063;EBER RUBEN DARIO;80;20222991227;;;;;;;SCR;SANTA CRUZ;2.160,25;32,40
5543171;04/05/18;04/05/18;7137;FAC;0069;00041058;SCR;SANTA CRUZ;SJ3151;USQUEDA DIEGO MATIAS;80;20223233768;;;;;;;SCR;SANTA CRUZ;947,13;14,21
5550184;06/05/18;06/05/18;7188;FAC;0137;00008647;SCR;SANTA CRUZ;SJ3151;USQUEDA DIEGO MATIAS;80;20223233768;;;;;;;SCR;SANTA CRUZ;975,60;14,63
5600113;13/05/18;13/05/18;1130;FAC;0144;00009709;SCR;SANTA CRUZ;SJ3151;USQUEDA DIEGO MATIAS;80;20223233768;;;;;;;SCR;SANTA CRUZ;1.078,76;16,18
